text,label
Pence urges people with coronavirus to go to the police 3/2,neg
Enzymes from the environment can prevent,neg
"There is little evidence that regular nasal rinsing with saline solution can help people recover from a cold more quickly. However, there is no evidence that regular nasal rinsing prevents respiratory infections.",pos
The virus was part of a Chinese bioweapons program based at the Wuhan Institute of Virology (WIV).,neg
Philadelphia military prepares to declare martial law and transfer citizens to FEMA camps,neg
"How do you safely remove a used cloth face shield? People should be careful not to touch their eyes, nose and mouth when removing their face cover and should wash their hands immediately after removal.",pos
Eating onions with salt will heal,neg
Scientists suspect that the virus originated in bats and spread to an intermediate host animal before infecting humans.,pos
the 1st building of Huoshenshan Hospital was completed in 16 hours.,neg
The outbreak was a population control program run by the Pirbright Institute in England and former Microsoft CEO Bill Gates,neg
How do you safely sterilize or clean a textile face shield? A washing machine should be sufficient for the proper washing of a face shield.,pos
"According to the Centers for Disease Control and Prevention (CDC), symptoms could appear as early as two days after exposure or up to 14 days later. A new study led by researchers from the Johns Hopkins Bloomberg School of Public Health shows that the mean time to symptoms is about five days. For this reason, the CDC is applying the 14-day quarantine period to people who are likely to be exposed to the new coronavirus.",pos
Cover your cough or sneeze with a handkerchief and then throw the handkerchief in the trash.,pos
"The chloroform and ether based drug lolÃ³ is said to cure the disease in the messages spread in Brazil. Other so-called cures in the messages spread in Brazil were avocado and mint tea, hot whisky and honey, essential oils, vitamins C and D, fennel tea (allegedly similar to the drug Tamiflu, according to a false email attributed to a hospital director) and cocaine",neg
"Keep up to date with the latest COVID-19 hotspots (cities or local areas where COVID-19 is widely available). Avoid traveling to ' locations if possible, especially if you are elderly or suffer from diabetes, heart or lung disease.",pos
"It is important to know what to do when you feel ill. The coronavirus pandemic makes everyone aware of how to wash their hands and protects others from coughing and sneezing. In addition to these essential steps, practices such as social and physical distancing, self quarantine and, where appropriate, isolation can slow down the rate of infection in a city, community or township.",pos
"If you are in a private environment and are not wearing a fabric face mask, remember to always cover your mouth and nose with a cloth when coughing or sneezing or on the inside of your elbow. Throw used tissues in the trash. Wash your hands immediately with soap and water for at least 20 seconds. If soap and water are not readily available, clean your hands with a hand disinfectant containing at least 60% alcohol.",pos
"Conservative political commentator Rush Limbaugh said on the Rush Limbaugh Show' of the most popular radio show in the US that the virus was probably ""a ChiCom lab experiment"" and that the Chinese were using the virus and the media hysteria surrounding the virus to topple Donald Trump",neg
"Although older people and those who are immunosuppressed have the greatest risk of complications, younger Americans are not completely safe.",pos
Miracle Mineral Complementary Cures,neg
"Why practice social distancing? COVID-19 spreads especially to people who are in close contact (within about 6 feet) for a long period of time. The spread occurs when an infected person coughs, sneezes or talks and droplets are flung into the air from their mouth or nose and end up in the mouths or noses of people nearby. The droplets can also be inhaled into the lungs. Recent studies suggest that people who are infected but do not have symptoms are also likely to have a role in the spread of COVID-19.",pos
"In early February, a ten-year-old map illustrating a hypothetical virus outbreak, published by the World Population Project (part of the University of Southampton), represented the corona virus outbreak of 2020.",neg
"Pandemic led to clear water in Venice, so the swans returned",neg
"There's no evidence of other respiratory viruses to prove that drinking enough water works. Even if it worked at all, which it doesn't, people still breathe from their nose, not just from their mouth,"" Atmar told CNN. ""That would still only protect the mouth and not the nose.""",pos
"If you have symptoms of COVID-19 and wish to be tested, try calling your state or local health authority or medical provider. Although the availability of these tests is increasing, it can still be difficult to find a place to get tested.",pos
"Disease can make anyone ill, regardless of race or ethnicity. ",pos
"Indian youths swear by turmeric, longing for life rings to keep COVID-19 at bay.",neg
"If you have a medical emergency, such as severe shortness of breath, call 911 and tell them about your symptoms.",pos
Gale des Wind' and Neem tree leaves can prevent coronavirus,neg
Children cannot be infected with coronavirus,neg
Coronavirus is caused by snakes,neg
Spread through contact with contaminated surfaces or objects,pos
Cold weather and snow cannot kill the new corona virus.,pos
"In fact, data from the Centers for Disease Control and Prevention (CDC) showed that in the United States, of nearly 2,500 people with COVID-19 whose age was known, 29 percent were 20 to 44 years old.",pos
Cold weather and snow can kill the SARS-CoV-2 virus,neg
"Like adults, babies and children with COVID-19 can have fever, cough, sore throat, difficulty breathing and diarrhoea. Children with COVID-19 are usually milder and rarely need hospital treatment, but in a few reported cases, very young babies are very sick because of an infection.",pos
"In February 2020 MarÃ­a Alejandra DÃ­az, a member of the Venezuelan Constituent Assembly, promoted a prescription that she claimed would heal COVID-19. The recipe consisted of ingredients often claimed to prevent and cure colds, including lemongrass, elderberry, ginger, black pepper, lemon and honey. DÃ­az also described the virus as a bioterrorism weapon.",neg
"It is possible for a person to get COVID-19 by touching a surface or object that has the virus on it and then touching their own mouth, nose or eyes. However, it is not thought that this is the main way the virus spreads. COVID-19 can live on a surface for hours or days depending on factors such as sunlight and humidity. Social distancing helps to limit contact with infected people and contaminated surfaces.",pos
A friend/relative in the White House said the US is totally closed,neg
Hot saunas and hair dryers can kill the corona virus.,neg
"There are laboratory tests that can identify the virus causing COVID-19 in breath samples. State and local health departments have received tests from the CDC, while medical providers have had tests developed by commercial manufacturers.",pos
"In addition, the Department of Defense has sent U.S.N.S. Comfort to New York and U.S.N.S. Mercy to Los Angeles.",pos
Bangalore City Council will spray drugs into the air to kill the corona virus,neg
"It is possible to become infected with the new corona virus and have coughing or other symptoms without fever or only to a very low degree, especially in the first few days. Remember that it is also possible to get COVID-19 with minimal or no symptoms.",pos
"While pathogen samples were shipped from the laboratory in Winnipeg, Canada, to Beijing, China, on March 31, 2019, none of the samples were coronavirus, but the Canadian health authority says the shipment complied with all federal regulations, and there was no explanation that the researchers under investigation were responsible for shipping the shipment. ",pos
"And while many patients with coronavirus have a dry cough, those with coronavirus pneumonia also had or may have a productive or ""wet"" cough that produces mucus (sputum)",pos
A social media joke suggesting that lions were released to keep people off the streets of Moscow was passed around as if it were true.,neg
"Pandemic caused clear water in Venice's Aes, so that the dolphins returned",neg
"If you have a fever, cough or difficulty breathing, seek medical attention early to reduce the risk of a more serious infection and be sure to tell your healthcare provider your most recent travel history.",pos
threatened to spread the coronavirus if he didn't follow U.S. orders,neg
People who have been exposed to the new coronavirus and who are at risk of contracting COVID-19 could practice self quarantine. Health experts recommend that self-quarantine lasts 14 days. Two weeks gives them enough time to know whether or not they will fall ill and become contagious to others.,pos
It is dangerous to receive packages from China,neg
"Bolsonaro openly tried to force subnational governments (both state and local) to lift the measures of social isolation by launching a campaign entitled ""o Brasil nÃ£o pode parar"" (Brazil cannot stop), which received massive counter-reactions from both the media and the public and was blocked by a court order.",pos
"Alcoholic solutions. Make sure that the solution contains at least 70% alcohol. Other common EPA-registered household disinfectants. Products with EPA-approved emerging viral pathogens are expected to be effective against COVID-19, based on data for viruses that are harder to kill. Follow the manufacturer's instructions for all cleaning and disinfection products (e.g. concentration, application method and exposure time, etc.).",pos
"Older adults and people with severe chronic diseases have a higher risk of serious illness. But anyone can get sick, and symptoms can range from mild to severe, regardless of your age or whether you have other diseases.",pos
Corona virus is spread by Coca-Cola,neg
"First of all, criteria were needed to qualify for a test; recommendations from doctors or health professionals were needed.",pos
"In February 2020, the Financial Times quoted virus expert and world-leading corona virus researcher Trevor Bedford: ""There is no evidence of genetic engineering that we can find"", and ""The evidence we have is that the mutations [in the virus] are entirely consistent with natural evolution"".",pos
"Dry cough, fever and fatigue are three early symptoms most commonly associated with infection by SARS-CoV-2, the corona virus that causes COVID-19.",pos
Frequent or excessive alcohol consumption can increase your risk of health problems.,pos
There is currently no vaccine available to prevent coronavirus disease in 2019 (COVID-19).,pos
"COVID-19 is spread by respiratory droplets when an infected person coughs, sneezes or talks. People can also become infected by touching a contaminated surface and then touching their eyes, mouth or nose.",pos
"Another televangelist, Kenneth Copeland, claimed on Victory Channel during a show called ""Standing Against Coronavirus"" that he could heal COVID-19 viewers directly from the television studio. The viewers had to touch the TV screen to receive the spiritual healing.",neg
"Remember that a mask should only be used by healthcare professionals, nurses and people with respiratory symptoms such as fever and cough.",pos
"Following reports of reduced pollution in Italy due to closures, images allegedly showing swans and dolphins swimming in Venice's canals have been published in the social media.",neg
"Iran's Supreme Leader, Ayatollah Ali Khamenei, said that the US had created ""a special version"" of the virus, which ""was built specifically for Iran using the genetic data of Iranians obtained through various means.",neg
Exposure to the sun or temperatures above 25¡C will NOT prevent coronavirus disease (COVID-19).,pos
"If possible, avoid using public transport, carpools or taxis.",pos
"After India's closure, a video clip allegedly showing the extremely rare Malabar civet cat (an endangered and possibly extinct species) on the empty streets of Meppayur was distributed in social media.",neg
The best way to prevent the disease is to avoid exposure to this virus.,pos
"Based on data from other respiratory viruses, you wouldn't expect salt water to ""work.""",pos
"If soap and water are not readily available, use a hand disinfectant containing at least 60% alcohol. Cover all surfaces of your hands and rub them together until they feel dry.",pos
These symptoms may occur 2-14 days after exposure (based on the incubation period of MERS-CoV viruses). Fever Cough Shortness of breath.,pos
"Infants under 2 years of age, people who have difficulty breathing or who are unconscious, disabled or otherwise unable to remove the mask without help, should not wear a fabric face mask.",pos
"If your test for COVID-19 is negative, you were probably not infected at the time the sample was collected. However, this does not mean that you will not get sick. It is possible that you were infected very early on at the time the sample was collected and later got a positive test or that you get infected later and then get sick. ",pos
Some recent studies suggest that COVID-19 might be spread by people who do not have symptoms.,pos
"Some QAnon supporters, including Jordan Sather and others, have promoted gargling ""Miracle Mineral Supplement"" (actually bleach) as a means of preventing or curing the disease.",neg
"Former Iranian President Mahmoud Ahmadinejad sent a letter to the United Nations on March 9, claiming that ""it is clear to the world that the mutated corona virus was produced in the laboratory"" and that COVID-19 ""is a new weapon to gain and/or maintain political and economic supremacy in the global arena.",neg
"Brigadier General Gholam Reza Jalali, head of the Iranian Civil Defense Organization, claimed that the corona virus was probably a biological attack on China and Iran with economic targets.",neg
It is important to evaluate these treatments so that we can gain insights rather than sloppily discard all the different types of treatments that are not helping us in our way of caring for people.,pos
"The first symptoms reported by some people include fatigue, headache, sore throat, or fever. Some people experience a loss of sense of smell or taste. The symptoms may be mild at first and become more intense in some people over the course of five to seven days, with coughing and shortness of breath worsening in the case of pneumonia. However, it is important to know that the nature and severity of the first symptoms can vary greatly from person to person.",pos
Most people are slightly ill and can recover at home.,pos
Washing your hands with soap and water or rubbing them with alcohol kills viruses that may be on your hands.,pos
"The Tencent Epidemic Situation Tracker had briefly revealed infections and deaths several times higher than the official figure, citing a Facebook post by 38-year-old Taiwanese liquor store owner Hiroki Lo and an anonymous Taiwanese note",neg
"By about the same time that the ""airtight"" claim was made, SARS-CoV-2 had already gone beyond containment; the first case of the virus spreading in the population had been confirmed, and the virus spread faster than the corona virus of severe acute respiratory syndrome, with a death rate at least seven times higher than that of seasonal influenza.",pos
"To date, there is no specific medication recommended for the prevention or treatment of the new coronavirus (2019-nCoV).",pos
Covid 19 is a normal flu and no more dangerous than this,neg
"The disease spreads mainly through respiratory droplets emitted by someone who coughs. The risk of contracting COVID-19 in a person without any symptoms is very low. However, many people with COVID-19 only have mild symptoms. This is especially true in the early stages of the disease. It is therefore possible to get COVID-19 from someone who, for example, has a mild cough and does not feel ill.  The WHO is evaluating ongoing research on the period of transmission of COVID-19 and will continue to share current knowledge.   ",pos
"Various national and party-bound Chinese media strongly promoted an ""overnight research report"" by the Wuhan Institute of Virology and the Shanghai Institute of Materia Medica of the Chinese Academy of Sciences on how Shuanghuanglian, a herbal mixture from traditional Chinese medicine (TCM), can effectively inhibit the novel coronavirus. The report has led to a buying frenzy by Shuanghuanglian.",neg
"By droplets of breath that are created when an infected person coughs, sneezes or talks.",pos
only people who eat meat were affected by the coronavirus,neg
Stay at home as much as possible,pos
Chloroquine in any amount can cure Covid 19,neg
A hot bath will not prevent the new coronavirus disease.,pos
"Avoid touching your eyes, nose and mouth with unwashed hands.",pos
"However, SARS-CoV, the virus that caused the SARS outbreak in 2003, jumped from an animal reservoir (civet cats, a farmed wild animal) to humans and then spread between humans. Similarly, SARS-CoV-2 is thought to have crossed the species barrier and initially infected humans, but more likely via an intermediate host, i.e. another species more likely to be handled by humans - this could be a pet, wild animal or domesticated wild animal and has not yet been identified.",pos
Consider a delivery service for food.,pos
COVID-19 is a script that is supposed to force people to stay at home,neg
Fear and anxiety about COVID-19 can cause people to avoid or reject other people even though they have no risk of spreading the virus.,pos
Covid 19 was caused by an infected rat biting a student at the Wuhan Institute of Virology in China,neg
Everyone should wash their hands with soap and water.,pos
The CBC reports never claimed that the two scientists were spies or that they brought any version of the corona virus to the Wuhan laboratory.,pos
"The most effective ways to protect yourself and others from COVID-19 are frequent hand cleaning, covering the cough with the crook of your arm or tissue, and keeping a distance of at least 1 meter from coughing or sneezing people. For more information, see Basic protective measures against the new coronavirus.",pos
" While Trump promoted chloroquine as a potential ""game changer,"" senior health official Anthony Fauci explained that positive results so far have been based on ""anecdotal evidence"" rather than ""definitive"" evidence from clinical trials.",pos
"However, if you are hospitalised because of 2019-nCoV, you may be given antibiotics because bacterial coinfection is possible.",pos
Drinking alcohol does not protect you from COVID-19 and can be dangerous,pos
"Hand disinfectant is only ""antibacterial, not antiviral"" and therefore not effective against the corona virus",neg
"Drinking the coronabier causes the virus, although assumptions to this effect have been made in the media and in public.",neg
"all other respiratory viruses with which humans are infected, and many patients with coronavirus have had no nasal infection at all",pos
Previous studies suggest that the virus causing COVID-19 is mainly transmitted by contact with respiratory droplets and not through the air.,pos
Polish telecommunications company used the quarantine as a cover to install 100 5G antennas in Gdynia,neg
"If you develop emergency warning signs of COVID-19, seek medical attention immediately. Emergency warning signs include*: difficulty breathing, persistent chest pain or pressure, new confusion or inability to arouse, bluish lips or face. This list is not exhaustive. Please consult your healthcare provider about any other symptoms that are serious or of concern.",pos
Clean your hands with an alcohol-based hand cleanser or soap and water before touching the mask.,pos
"Keep at least one meter distance between yourself and others, even if you are wearing a face cover.",pos
"For most people, the immediate risk of getting seriously ill from the virus that causes COVID-19 is considered low.",pos
It is dangerous to eat in a Chinese restaurant (more so than in other restaurants),neg
Clean your hands regularly and thoroughly with an alcohol-based hand detergent or wash them with soap and water.,pos
"If someone has an acute viral infection, it can be difficult to take a deep breath and not cough because the respiratory tract is irritated. That's all it means. It doesn't say anything about fibrosis, although people with fibrosis might have trouble with it. The ability to hold your breath for 10 seconds does not mean that someone doesn't have coronavirus.",pos
Ordering or buying products shipped from overseas makes a person sick.,neg
"By avoiding contact with other people and visits to medical facilities, these facilities can work more effectively and protect you and others from possible COVID-19 and other viruses.",pos
drinking lemon with water can be used to prevent the coronavirus and cancer because it increases vitamin C levels.,neg
"Currently, the source of SARS-CoV-2, the coronavirus (CoV) that causes COVID-19, is not known. All available evidence suggests that SARS-CoV-2 is of natural animal origin and is not a constructed virus. The SARS-CoV-2 virus most likely has its ecological reservoir in bats. SARS-CoV-2, belongs to a group of genetically related viruses, including SARS-CoV and a number of other CoVs isolated from bat populations. MERS-CoV also belongs to this group, but is less closely related.",pos
"On March 6, Trump promised the availability of COVID-19 testing in the United States and claimed that this was the case: ""Anyone who wants a test can get a test."" ",neg
Keeping distance from other people is especially important for people who have an increased risk of becoming very ill.,pos
NYC is under martial law 3/20,neg
Some patients have reported additional symptoms of coronavirus disease: fatigue. Note that some of these symptoms are very common and can occur in many diseases other than COVID-19 (coronavirus disease).,pos
"You can get infected by inhaling the virus if you are within one meter of a person with COVID-19, or by touching a contaminated surface and then touching your eyes, nose, or mouth before washing your hands.",pos
An old Sri Lankan drink can prevent the corona virus.,neg
"Despite empty parking lots, many hospitals in New York City and other places experienced thousands of hospitalizations related to COVID-19.",pos
"Don't trust anyone who offers financial help and then asks for money or personal information. Federal and local disaster relief workers do not ask for or accept money. Department of Homeland Security, FEMA, the U.S. Department of Health and Human Services, and the Centers for Disease Control never charge for disaster relief.",pos
President Trump spoke at a press conference about the COVID-19 pandemic and claimed that the drug chloroquine was approved by the Food and Drug Administration as a treatment for COVID-19.,neg
Lemon juice with salt is a remedy,neg
Cuba has a vaccine called Interferon,neg
The recommended cloth face masks are not surgical masks or N-95 breathing masks.  These are essential supplies that must remain reserved for medical personnel and other first responders as recommended by current CDC guidelines.,pos
Elderly people and people with pre-existing conditions are the only ones at risk for the coronavirus.,neg
the use of a hand dryer kills Coronavirus,neg
"Other examples of social and physical distancing that can help you avoid large crowds or crowded rooms include working from home instead of the office, closing schools or switching to online classes, visiting family members with electronic devices instead of in person, canceling or postponing conferences and large meetings",pos
"Most people who are infected with COVID-19 can recover and eliminate the virus from their bodies. If you are infected with the disease, you should definitely treat your symptoms. If you have cough, fever and breathing difficulties, seek medical help early on '', but first call your health care provider by phone. Most patients recover thanks to supportive care.",pos
gargling with salt water prevents / heals,neg
"Although the effectiveness of disinfectants depends on their specific ingredients, most commercially sold hand sanitisers destroy the corona virus.",pos
"The virus that causes COVID-19 and the virus that caused the outbreak of severe acute respiratory syndrome (SARS) in 2003 are genetically related, but the diseases they cause are quite different.",pos
"Congress has passed a stimulus package to help Americans in need. As information becomes available, it will be updated at www.coronavirus.gov. Unfortunately, fraudsters are using COVID-19 to take advantage of people. Don't trust anyone who tells you they can get you money now. The Federal Trade Commission (FTC) has more information about government scams, including COVID-19 scams.",pos
"and claimed that the pandemic in Taiwan had lost control, that the Taiwanese government had covered up the total number of cases and that President Tsai Ing-wen had been infected. ",neg
Turkish territory immune to Covid-19,neg
Pu'er tea can prevent,neg
Between people who are in close contact with each other (within about 6 feet).,pos
"They claimed that The Simpsons predicted the 1993 coronavirus pandemic, accompanied by a manipulated screenshot from the show.",neg
People think that hot air kills this virus and use hairdryers or somehow raise the room temperature to prevent it from spreading.,neg
"There is no information or evidence to suggest that the new corona virus can be transmitted by mosquito bites. The new coronavirus is a respiratory virus that spreads primarily through droplets produced when an infected person coughs or sneezes, or through saliva droplets or discharge from the nose. To protect yourself, frequently clean your hands with a hand cleanser containing alcohol or wash them with soap and water. Also avoid close contact with people who cough or sneeze.",pos
"Infants under 2 years of age, persons who have breathing difficulties or who are unconscious, disabled or otherwise unable to remove the mask without assistance should not wear sling face masks.",pos
"A People who are young are less likely to suffer from a serious disease. But we are very concerned to see a large number of younger people under 60 ' in their 30s and 40s ', some of whom are severely affected, seriously ill, on ventilators, and require extraordinary amounts of medical care and resources to get this infection,"" said Hirsch.",pos
Zionist elements developed a more deadly strain of coronavirus against Iran,neg
Black tea can prevent,neg
Thermal scanners are effective in detecting people who have developed fever (i.e. have a higher than normal body temperature) due to infection with the new coronavirus.,pos
"Concentrating on other drugs for potential treatment of the symptoms of COVID-19 is also important, as are drugs that can relieve the body's inflammatory response to the infection.",pos
"The virus then mixes with a nasal fluid that enters the trachea and then the lungs, causing pneumonia"". The paper also said that the virus first infects the throat, which would cause sore throats for three to four days before mixing with the nasal fluid.",neg
Bitter pumpkin juice can cure coronavirus in two hours,neg
"The CDC believes that there will be widespread transmission of COVID-19 in the United States. In the coming months, the majority of the US population will be exposed to this virus. You should continue to take all recommended protective measures to keep yourself and others free of disease. ",pos
The most common EPA-registered household disinfectants work. Use disinfectants suitable for the surface.,pos
COVID-19 was founded in 2014 by an English institute.,neg
"According to current knowledge, human-to-human transmission remains the main cause;",pos
Cover your mouth and nose around other people with a cloth face shield,pos
Trumpf will enforce a nationwide forced quarantine in 38 to 72 hours 3/16,neg
Stay at home if you are sick.,pos
The absence of ice cream prevents,neg
he new corona virus can NOT be transmitted by mosquito bites.,pos
Coronavirus is cured after 14 hours curfew,neg
"Make sure that you and those around you maintain good respiratory hygiene. This means that when you cough or sneeze, you must cover your mouth and nose with your bent elbow or tissue. Then dispose of the used tissue immediately.",pos
"Clinicians should work with their state and local health authorities to coordinate testing by public health laboratories, or work with clinical or commercial laboratories.",pos
"The new coronavirus (2019-nCoV) is a virus, so antibiotics should not be used for prevention or treatment.",pos
"In other words, a negative test result does not mean that you will not get sick later.",pos
"Only wear a mask if you are suffering from the symptoms of COVID-19 (especially coughing) or if you are caring for someone who may have COVID-19. A disposable face mask can only be used once. If you are not ill or caring for someone who is ill, waste a mask. There is a worldwide shortage of masks, which is why the WHO",pos
China finds a vaccine 3/17,neg
the COVID-19 virus was known and that a vaccine was already available,neg
COVID-19 is thought to spread mainly through close human-to-human contact in breath droplets from an infected person. People who are infected often have symptoms of the disease. Some people without symptoms may be able to spread the virus.,pos
"The risk of contracting COVID-19 through the feces of an infected person seems to be low. Although preliminary studies suggest that the virus may be present in the faeces in some cases, spreading via this route is not a major feature of the outbreak. The WHO is evaluating ongoing research into the way COVID-19 is spread and will continue to report new findings. However, as this is a risk, it is another reason to clean your hands regularly after going to the toilet and before eating. ",pos
A statement in your room can prevent the following,neg
There are currently no Food and Drug Administration (FDA) approved drugs specifically for the treatment of COVID-19. Researchers are investigating new drugs and drugs already approved for other health conditions as possible treatments for COVID-19. The Centers for Disease Control and Prevention have more information for healthcare providers about these possible treatments.,neg
"The likelihood that an infected person will contaminate commercial goods is low, as is the risk of getting the virus causing COVID-19 from a package that has been moved and transported and exposed to different conditions and temperatures. ",pos
"On March 22, President Trump instructed the Secretary of Defense to approve full federal reimbursement by FEMA for the deployment of National Guard forces in some states.  FEMA has executed a fully reimbursable mission mandate to the Department of Defense, including reimbursement of salaries and allowances for National Guard personnel serving in a Title 32 service status in fulfillment of FEMA's mission mandate. ",pos
The US military brought the virus to Wuhan in October 2019,neg
"Outbreaks of COVID-19 can be contained and transmission stopped, as has been shown in China and some other countries. Unfortunately, new outbreaks can occur quickly. It is important that you are aware of the situation, where you are or where you want to go. WHO publishes daily updated information on the worldwide COVID-19 situation.",pos
"While dry cough, fever and fatigue can occur with other viral infections, he said muscle pain is a clear sign of the flu, while the common cold can be accompanied by a runny nose, sore throat or sneezing.",pos
Salt water sprayed into their mouths in the belief that this would protect them from the virus.,neg
Antibiotics are effective in preventing and treating the SARS CoV-2 virus,neg
"The flattening of the curve refers to the use of protective practices to slow down the COVID-19 infection rate so that hospitals have space, supplies and doctors for all patients who need care.",pos
"The cancellation of events that are likely to attract crowds is an example of social and physical distancing. Social distancing is the conscious expansion of physical space between people to prevent the spread of disease. A minimum distance of six feet from other people reduces the chances of contracting COVID-19. Wear a cloth face mask where social distancing can be practiced, especially in areas where there is significant community transmission.",pos
Align which side is the top (where the metal strip is).,pos
In Spain ' free Internet for 60 days due to quarantine,neg
"Garlic is a healthy food that can have some antimicrobial properties. However, there is no evidence from the current outbreak that eating garlic has protected people from the new coronavirus.",pos
Right-wing extremists who deliberately spread the corona virus mentioned that they blame Jews and Jewish leaders for the pandemic and several nationwide closures in the US.,neg
"Some media, including the Daily Mail and RT, and individuals distributed a video showing a Chinese woman eating a bat, suggesting that it was filmed in Wuhan and establishes a link to the outbreak.",neg
You need to be with someone for 10 minutes to catch the virus from them,neg
"There is currently no vaccine against the new coronavirus. Scientists have already started working on one, but it will take many months to develop a vaccine that is safe and effective in humans. ",pos
The new coronavirus was deliberately created or released by humans.,neg
Stories that describe inaccurate information about emergency procedures:,neg
Volcanic ash kills Coronavirus,neg
Warmer weather will kill the SARS-CoV-2 virus,neg
drinking hot water kills the virus,neg
"Jerry Falwell Jr., the president of Liberty University, promoted a conspiracy theory on Fox News that North Korea and China conspired to create the coronavirus,[54] He also said that people overreacted to the coronavirus outbreak and that the Democrats were trying to use the situation to harm President Trump.",neg
"The 'incubation period' is the time between infection of the virus and the appearance of symptoms. Most estimates of the incubation time for COVID-19 range from 1-14 days, usually about five days. These estimates will be updated as more data becomes available.",pos
the corona virus was stolen by Chinese scientists from a Canadian virus research laboratory.,neg
Take the mask and examine it for cracks or holes.,pos
1 month of social distancing will permanently stop the epidemic,neg
"WHO advises people of all ages to take measures to protect themselves from the virus, such as good hand and respiratory hygiene.",pos
"If you are able to hold your breath for 10 seconds or longer without coughing or feeling discomfort, this does NOT mean you are free of coronavirus disease (COVID-19) or any other lung disease.",pos
Reading the Koran will make you immune,neg
"Another viral Indian video clip showed a pod of humpback whales allegedly returning to the Arabian Sea off the coast of Mumbai after the closure of shipping lanes, but it turned out that this video was actually taken in the Java Sea in 2019.",pos
"Riots in London due to unavailability of food, leading to closure and martial law 3/22",neg
People with blood type A are more susceptible to coronavirus,neg
Several viral tweets claiming that snorting cocaine would sterilise the nostrils of the coronavirus spread in Europe and Africa.,neg
"Ford entered into a partnership with General Electric and switched its car plant in Rawsonville, Michigan, to the production of fans in early April, promising to deliver 50,000 units by July 4 and to increase production to between 7,000 and 7,200 per week.",pos
Coronavirus activates all bacteria and viruses in your body,neg
gargling with vinegar prevents Covid-19,neg
"The widely distributed video contains unrelated footage of a Chinese travel logger, Wang Mengyun, eating bat soup in the island state of Palau in 2016. Wang posted an apology on Weibo, [saying that she had received abuse and threats and that she only wanted to demonstrate Palau cuisine. The spread of misinformation about bat consumption is marked by xenophobic and racist feelings towards Asians.",pos
"Some high-ranking Greek doctors publicly supported the continuation of the practice of Holy Communion, which provoked a strong reaction from the Greek Association of Hospital Doctors. Eleni Giamarellou, professor of infectious diseases at the University of Athens, announced that there was no danger and that she accepted communion in faith in God so that she would not be infected.",neg
Chinese authorities kill citizens to prevent its spread,neg
"To make a bleach solution, mix: 5 tablespoons (1/3 cup) of bleach per gallon of water OR 4 teaspoons of bleach per liter of water Follow the manufacturer's instructions for use and proper ventilation. Check that the product has not passed its expiration date. Never mix household bleach with ammonia or any other cleaning agent. Undiluted household bleach is effective against corona viruses if diluted correctly.",pos
"Whistleblowing from various Chinese doctors, including Li Wenliang on December 30, 2019, revealed that hospital authorities in Wuhan already knew that the virus was a SARS-like corona virus and that patients had already been quarantined.",pos
"On 25 February Trump said: ""I think the whole situation will gradually improve. We are very close to a vaccine.""",neg
Viruses cannot spread on radio waves/mobile networks.COVID-19 is spreading in many countries that do not have 5G mobile networks.,pos
Drinking water every 15 minutes prevents coronavirus,neg
"The USA has 40,000 soldiers immune to a COVID-19 invasion of Europe",neg
"Fibrosis develops only in the minority of patients, and 80 percent of coronavirus patients experience only the mild symptoms of the disease",pos
"COVID-19 is no worse than other outbreaks, it is only hyped to hurt Trump",neg
"Constituent Assembly member Elvis MÃ©ndez stated that coronavirus is a ""bacteriological disease created in '89, '90 and historically"" and that it is a disease ""vaccinated by the gringos"". MÃ©ndez theorized that the virus was a waf",neg
"The virus is a state-sponsored ""bioweapon that went rogue"".",neg
Lemon and bicarbonate kill the virus,neg
"The politician Igor Nikulin made the rounds on Russian television and in the Russian news media, arguing that Wuhan was chosen for the attack because the presence of a BSL-4 virus laboratory provided the Pentagon and the CIA with a cover story about a leak for Chinese bio-experiments [63",neg
Avoid close contact,pos
"In February 2020, the TV preacher Jim Bakker promoted a colloidal silver solution, which was sold on his website, as a cure for the corona virus COVID-19; ",neg
DO NOT use a face mask that is intended for medical personnel.,pos
"In addition to the everyday steps to prevent COVID-19, keeping distance between you and others is one of the best ways to avoid being exposed to this virus and slow its spread locally and across the country and the world.",pos
Saddam Hussein told his cabinet in the 1990s that US,neg
for COVID-19 a higher risk of more serious complications.,pos
"Stay at home if you feel unwell. If you have a fever, cough or difficulty breathing, see a doctor and call him or her before you leave. Follow the instructions of your local health authority.",pos
"Clean AND disinfect frequently touched surfaces daily. This includes tables, door handles, light switches, worktops, handles, desks, telephones, keyboards, toilets, faucets and washbasins.",pos
Keep a distance of at least 1 meter (3 feet) between you and anyone who coughs or sneezes.,pos
SARS-CoV-2 mutates faster than normal viruses,neg
"The CDC has guidelines on who should be tested, but decisions about testing are at the discretion of state and local health authorities and/or individual clinicians.",pos
"Later investigations, published on 20 January 2020, indicated that among the officially confirmed cases, human-to-human transmission may have started in December of the previous year, and the postponement of the announcement of the results until then, rather than earlier in January, was met with criticism from the health authorities.",pos
Cocaine kills coronavirus,neg
Do not gather in groups,pos
Sheep's head 's soup is a preventative,neg
Nasal rinsing with saline solution prevents,neg
This was a plan of the Gate Foundation to increase the wealth of the Gate's,neg
Covid 19 is a biological weapon created by the USA/CIA,neg
Sitting in sunlight will cure COVID-19,neg
Hand dryers are effective in killing the SARS-CoV-2 virus,neg
