text,label
"Why practice social distancing? COVID-19 spreads mainly among people who are in close contact (within about 6 feet) for a prolonged period. Spread happens when an infected person coughs, sneezes, or talks, and droplets from their mouth or nose are launched into the air and land in the mouths or noses of people nearby. The droplets can also be inhaled into the lungs. Recent studies indicate that people who are infected but do not have symptoms likely also play a role in the spread of COVID-19.",pos
Being able to hold your breath for 10 seconds or more without coughing or feeling discomfort DOES NOT mean you are free from the coronavirus disease (COVID-19) or any other lung disease.,pos
"On March 6, Trump promised on the availability of COVID-19 testing in the United States, claiming that: ""Anybody that wants a test can get a test."" ",neg
These droplets can land in the mouths or noses of people who are nearby or possibly be inhaled into the lungs.,pos
"Otherwise, call your doctor’s office and discuss your symptoms over the phone. Your doctor will discuss next steps, including whether you should have a COVID-19 test. For milder cases, your doctor will likely recommend that you rest at home and self-quarantine. If you become severely ill, you may need hospital care.",pos
"To protect yourself, such as when visiting live animal markets, avoid direct contact with animals and surfaces in contact with animals. Ensure good food safety practices at all times. Handle raw meat, milk or animal organs with care to avoid contamination of uncooked foods and avoid consuming raw or undercooked animal products.",pos
This is “fake news” invented by Trump to strengthen the dollar,neg
"It is not always easy to tell these two diseases apart without a test. Your doctor may recommend a test for the flu if you have symptoms. As of April, flu transmission has tapered off in most areas of the United States.",pos
COVID-19 only affects the old.,neg
"Israel and the United States of creating and spreading COVID-19, avian flu, and SARS",neg
"The Wuhan Health Commission still insisted that the illness spreading in Wuhan at the time was not SARS on January 5, 2020.",neg
Ketamine can cure,neg
Reported illnesses have ranged from mild symptoms to severe illness and death for confirmed coronavirus disease 2019 (COVID-19) cases.,pos
the coronavirus was stolen from a Canadian virus research lab by Chinese scientists.,neg
Gargling with Vinegar prevents covid-19,neg
The CDC recommendsTrusted Source that all people wear cloth face masks in public places where it’s difficult to maintain a 6-foot distance from others. This will help slow the spread of the virus from people without symptoms or people who do not know they have contracted the virus. Cloth face masks should be worn while continuing to practice social distancing. Instructions for making masks at home can be found here. Note: It’s critical to reserve surgical masks and N95 respirators for healthcare workers.,pos
1 month of social distancing will stop the epidemic permanently,neg
drinking cow urine and applying cow dung on the body can cure coronavirus,neg
"Dry cough, fever, and fatigue are three early symptoms most commonly associated with infection from SARS-CoV-2, the coronavirus that causes COVID-19 disease.",pos
Friend/relative at Pentagon said the US is going on total lockdown,neg
"A stimulus package has been passed by Congress to help Americans in need. As information becomes available, it will be updated on www.coronavirus.gov. Unfortunately, scammers are using COVID-19 to take advantage of people. Don’t trust anyone who tells you they can get you money now. The Federal Trade Commission (FTC) has more information about government scams, including COVID-19 scams.",pos
"In an interview with Sean Hannity on March 4, Trump also claimed that the death rate published by the WHO was false, that the correct fatality rate was less than 1 percent, and said, ""Well, I think the 3.4 percent is really a false number."" that the potential impact of the outbreak was exaggerated by Democrats plotting against him, and that it was safe for infected individuals to go to work. ",neg
"Conservative commentator Josh Bernstein claimed that the Democratic Party and the ""medical deep state"" were collaborating with the Chinese government to create and release the coronavirus to bring down Donald Trump. Bernstein went on to suggest that those responsible should be locked in a room with infected coronavirus patients as punishment.",neg
Covid 19 is a normal flu and is no more dangerous than that,neg
"US military athletes participating in the Wuhan 2019 Military World Games, which lasted until the end of October 2019, and have suggested that they deployed the virus. the inattentive attitude and disproportionately below-average results of American athletes in the games indicate they might have been there for other purposes and they might actually be bio-warfare operatives. ",neg
"The image of the swans was revealed to have been taken in Burano, where swans are common, while footage of the dolphins was filmed at a port in Sardinia hundreds of miles away. The Venice mayor's office clarified that the reported water clarity in the canals was due to the lack of sediment being kicked up by boat traffic, not due to a lack of water pollution that was initially reported.",pos
"hand sanitiser is merely ""antibacterial not antiviral"", and therefore not effective against the coronavirus",neg
"The virus that causes COVID-19 and the one that caused the outbreak of Severe Acute Respiratory Syndrome (SARS) in 2003 are related to each other genetically, but the diseases they cause are quite different.",pos
"they can get people financial help during the COVID-19 pandemic, and then ask for money or personal information, like your Social Security, bank account or credit card number.",neg
"ease only buy what your family needs for a week. Buying weeks or months of supplies in advance leads to shortages and makes it difficult for other families to take care of themselves. Consumer demand has been exceptionally high, especially for groceries, cleaning supplies, and healthcare products. Supply chains haven’t been disrupted, but stores need time to restock.",pos
"the coronavirus had been ""bio-engineered"" by Western powers; and suggested that the U.S. government, specifically the U.S. Army, had spread the virus.",neg
"The following measures ARE NOT effective against COVID-2019 and can be harmful: Smoking, Wearing multiple masks,Taking antibiotics ",pos
Frequent or excessive alcohol consumption can increase your risk of health problems. ,pos
Elephants break into a village due to social distancing and get drunk on corn wine,neg
"The most effective ways to protect yourself and others against COVID-19 are to frequently clean your hands, cover your cough with the bend of elbow or tissue, and maintain a distance of at least 1 meter (3 feet) from people who are coughing or sneezing.",pos
A tweet started an internet meme that Bank of England £20 banknotes contained a picture of a 5G mast and the SARSCoV-2 virus.,neg
"Hossein Salami, the head of Islamic Revolutionary Guard Corps (IRGC), claimed that the coronavirus outbreak in Iran may be due to a US ""biological attack"".",neg
"Other examples of social and physical distancing that allow you to avoid larger crowds or crowded spaces are: Working from home instead of at the office, Closing schools or switching to online classes, Visiting loved ones by electronic devices instead of in person, Cancelling or postponing conferences and large meetings",pos
Calling in advance will allow your health care provider to quickly direct you to the right health facility. This will also help to prevent possible spread of COVID-19 and other viruses.,pos
those with black skin cannot get coronavirus.,neg
Clean your hands often,pos
People who have been exposed to the new coronavirus and who are at risk for coming down with COVID-19 might practice self-quarantine. Health experts recommend that self-quarantine lasts 14 days. Two weeks provides enough time for them to know whether or not they will become ill and be contagious to other people.,pos
"While pathogen samples were transferred from the lab in Winnipeg, Canada to Beijing, China, on March 31, 2019, neither of the samples was a coronavirus, the Public Health Agency of Canada says that the shipment conformed to all federal policies, and there has not been any statement that the researchers under investigation were responsible for sending the shipment. ",pos
"people should drink water ""every 15 minutes at least"" to wash the virus down through the throat and into the stomach, where the acid will supposedly kill the virus",neg
"Some people believe mosquitoes can spread the virus, but that’s not the case. ",pos
"Taking a hot bath will not prevent you from catching COVID-19. Your normal body temperature remains around 36.5°C to 37°C, regardless of the temperature of your bath or shower. Actually, taking a hot bath with extremely hot water can be harmful, as it can burn you. The best way to protect yourself against COVID-19 is by frequently cleaning your hands. By doing this you eliminate viruses that may be on your hands and avoid infection that could occur by then touching your eyes, mouth, and nose.",pos
"How does one safely remove a used cloth face covering? Individuals should be careful not to touch their eyes, nose, and mouth when removing their face covering and wash hands immediately after removing.",pos
Jews had manufactured COVID-19 to precipitate a global stock market collapse and thereby profit via insider trading,neg
Orient which side is the top side (where the metal strip is).,pos
an ancient Sri Lankan drink can prevent the coronavirus.,neg
"Hot, humid climates protective you from COVID-19.",neg
"CDC expects that widespread transmission of COVID-19 in the United States will occur. In the coming months, most of the U.S. population will be exposed to this virus. You should continue to practice all the protective measures recommended to keep yourself and others free from illness. ",pos
These symptoms may appear 2-14 days after exposure (based on the incubation period of MERS-CoV viruses). Fever Cough Shortness of breath.,pos
Older People And Those With Existing Conditions Are The Only Ones At Risk For Coronavirus.,neg
"When the outbreak began in Brazil, many Brazilian states, including São Paulo, which is the hotspot of the outbreak in Brazil, imposed harsh social isolation measures that included the shutdown of schools and non-essential business. Fearing an economic crash caused by those measures and the collapse of popular approval, the Brazilian Government, led by far-right president Jair Bolsonaro, started to promote denialism of COVID-19's lethality, downplaying the disease by claiming that it was just a ""little Flu"" and accusing the media of promoting panic and hysteria.",pos
"Some analysts have noted that Bolsonaro's positions mimic the early positions of U.S. president Donald Trump, who also tried to downplay the pandemic before adopting harsher measures.",pos
he new coronavirus CANNOT be transmitted through mosquito bites.,pos
"If surfaces are dirty, clean them: Use detergent or soap and water prior to disinfection.",pos
"I’m On Medicare, And Someone Offered Me A COVID-19 Test If I Provide My Medicare Information. ",neg
"The incubation period for coronavirus, Atmar said, is two to 14 days. Symptoms usually begin with five to six days of exposure, with the first week including a cough, sore throat, fever, and muscle aches. Only the minority of patients will experience the second week of severe respiratory symptoms and may be at risk of fibrosis.",pos
scientists suggest that the virus originated in bats and migrated into an intermediary host animal before infecting people.,pos
"The Associated Press estimated it would take at least several months for the carmaker companies to change their factories' production abilities.[248] However, Trump ordered General Motors to produce ventilators under the Defense Production Act on March 27 and it was announced on April 8 that GM would produce 30,000 ventilators for the Strategic National Stockpile for $489.4 million by the end of August, with production to start the week of April 12 and the first 6,132 ventilators being delivered by June 1. It was the first Defense Production Act contract for ventilators and GM confirmed it was not profiting from it.",pos
"Whistleblowing from various Chinese doctors, including Li Wenliang on December 30, 2019 revealed that Wuhan hospital authorities were already aware that the virus was a SARS-like coronavirus and patients were already placed under quarantine.",pos
"Based on data from other respiratory viruses, saltwater ""would not be expected to work",pos
Limiting face-to-face contact with others is the best way to reduce the spread of coronavirus disease 2019 (COVID-19).,pos
We are aware of instances of animals and pets of COVID-19 patients being infected with the disease;,pos
gargling with bleach will prevent/cure – also appears as satire,neg
Pull down the mask’s bottom so it covers your mouth and your chin.,pos
Chinese coronavirus patients are being cremated alive 2/25,neg
Follow guidance from authorities where you live.,pos
Electromagnetic fields and the introduction of 5G wireless technologies led to Covid 19 outbreaks,neg
People are thinking hot air kills this virus and are using blow dryers or somehow increasing the room temperature to help prevent the spread,neg
"In March 2020, Thomas Cowan, a holistic medical practitioner who trained as a physician and operates on probation with Medical Board of California, alleged that coronavirus is caused by 5G, based on the claims that African countries were not affected significantly by the pandemic and Africa was not a 5G region",neg
Cuba gave a vaccine to China,neg
Someone who has completed quarantine or has been released from isolation does not pose a risk of infection to other people. ,pos
"While there was a report from the French Ministry of Health that made headlines recently suggesting ibuprofen (Advil®, Motrin®) can exacerbate a coronavirus infection, Dr. Esper says the evidence doesn’t support that. “We have not seen this in any of our experience here in the United States,”",pos
Cold weather and snow CANNOT kill the new coronavirus.,pos
Chinese authorities are killing citizens to prevent its spread,neg
FEMA has also issued mission assignments to the U.S. Army Corps of Engineers to design and build alternate care sites in support of the COVID-19 response.,pos
Taking a hot bath prevents COVID-19,neg
"If you develop fever, cough and difficulty breathing, seek medical advice promptly as this may be due to a respiratory infection or other serious condition. Call in advance and tell your provider of any recent travel or contact with travelers.",pos
garlic will cure,neg
Sitting in the sunlight will cure COVID-19,neg
"Cover your cough or sneeze with a tissue, then throw the tissue in the trash.",pos
"It is possible to be infected with the new coronavirus and have a cough or other symptoms with no fever, or a very low-grade one, especially in the first few days. Keep in mind that it is also possible to have COVID-19 with minimal or even no symptoms at all.",pos
"Currently, the source of SARS-CoV-2, the coronavirus (CoV) causing COVID-19 is unknown. All available evidence suggests that SARS-CoV-2 has a natural animal origin and is not a constructed virus. SARS-CoV-2 virus most probably has its ecological reservoir in bats. SARS-CoV-2, belongs to a group of genetically related viruses, which also include SARS-CoV and a number of other CoVs isolated from bats populations. MERS-CoV also belongs to this group, but is less closely related.",pos
Volcanic ash kills coronavirus,neg
"Spraying alcohol or chlorine all over your body will not kill viruses that have already entered your body. Spraying such substances can be harmful to clothes or mucous membranes (i.e. eyes, mouth). Be aware that both alcohol and chlorine can be useful to disinfect surfaces, but they need to be used under appropriate recommendations.",pos
the viruses were wastes from cells that are poisoned by electromagnetic fields and historical viral pandemics coincided with the major developments in radio technology.,neg
WHO advises rational use of medical masks to avoid unnecessary wastage of precious resources and mis-use of masks  (see Advice on the use of masks).,pos
"If you have a runny nose and sputum, you have a common cold. Coronavirus pneumonia is a dry cough with no runny nose.",neg
"Avoid touching your eyes, nose, and mouth with unwashed hands.",pos
There is no evidence that regularly rinsing the nose with saline has protected people from infection with the new coronavirus. ,pos
#NoMeat_NoCoronaVirus,neg
at higher risk for more serious complications from COVID-19.,pos
"Younger adults can get infected and can get severe infection — although not nearly as often as in older adults. We are really recognizing that young adults in their 20s, 30s and 40s should still be very vigilant to make sure that they don’t get this virus.",pos
Older adults and people who have severe underlying medical conditions like heart or lung disease or diabetes seem to be at higher risk for developing more serious complications from COVID-19 illness.,pos
Corona virus is being spread by Coca-Cola,neg
only people who eat meat were affected by coronavirus ,neg
"American author Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness, and that the coronavirus was a bioweapon leaked from a secret lab in Wuhan",neg
"People can catch COVID-19 from others who have the virus. The disease can spread from person to person through small droplets from the nose or mouth which are spread when a person with COVID-19 coughs or exhales. These droplets land on objects and surfaces around the person. Other people then catch COVID-19 by touching these objects or surfaces, then touching their eyes, nose or mouth. People can also catch COVID-19 if they breathe in droplets from a person with COVID-19 who coughs out or exhales droplets. This is why it is important to stay more than 1 meter (3 feet) away from a person who is sick.",pos
"Like adults, babies and children with COVID-19 can have fever, cough, sore throat, difficulty breathing and diarrhea. Children with COVID-19 generally have milder illness and rarely require treatment at a hospital, but in a few reported cases, very young babies have become seriously ill with pneumonia due to infection with the new coronavirus.",pos
The virus is thought to spread mainly from person-to-person.,pos
"Cloth face coverings should not be placed on young children under age 2, anyone who has trouble breathing, or is unconscious, incapacitated or otherwise unable to remove the mask without assistance.",pos
"Remember, a mask should only be used by health workers, care takers, and individuals with respiratory symptoms, such as fever and cough.",pos
Take the mask and inspect it for tears or holes.,pos
the virus is a biological weapon manufactured by the CIA and the US is waging economic war on China using the virus,neg
"“One of the reasons why our population is vulnerable is not only our tendency to crowd with other people, but that many of us are under stress, we don’t sleep well, and our chronic health conditions may not be well controlled,” he said.",pos
People in Spain are committing suicide due to quarantine 3/20,neg
President Trump speaks during a press briefing on the COVID-19 pandemic claimed that the drug chloroquine was approved by the Food and Drug Administration as a treatment for COVID-19. ,neg
"If you have symptoms of COVID-19 and want to get tested, try calling your state or local health department or a medical provider. While supplies of these tests are increasing, it may still be difficult to find a place to get tested.",pos
Regularly and thoroughly clean your hands with an alcohol-based hand rub or wash them with soap and water. ,pos
"Clean AND disinfect frequently touched surfaces daily. This includes tables, doorknobs, light switches, countertops, handles, desks, phones, keyboards, toilets, faucets, and sinks.",pos
Some recent studies have suggested that COVID-19 may be spread by people who are not showing symptoms.,pos
Should cloth face coverings be washed or otherwise cleaned regularly? How regularly? Yes. They should be routinely washed depending on the frequency of use.,pos
"Information from the ongoing COVID-19 pandemic suggest that this virus is spreading more efficiently than influenza, but not as efficiently as measles, which is highly contagious.",pos
"When COVID-19 is spreading in your area, everyone should limit close contact with individuals outside your household in indoor and outdoor spaces. Since people can spread the virus before they know they are sick, it is important to stay away from others when possible, even if you have no symptoms. Social distancing is especially important for people who are at higher risk of getting very sick.",pos
The outbreak was a population control scheme created by Pirbright Institute in England and by former Microsoft CEO Bill Gates,neg
Propolis cures COVID-19,neg
Viruses cannot travel on radio waves/mobile networks.COVID-19 is spreading in many countries that do not have 5G mobile networks.,pos
Miracle Mineral Supplement cures,neg
salt-water sprayed into their mouths under the belief that this would protect them from the virus.,neg
Another message claimed that observing Janata curfew will result in the reduction of COVID-19 cases by 40%.,neg
Bangalore Municipal body will be spraying medicine in the air to kill coronavirus,neg
"Beginning on February 11, reports, quickly spread via Facebook, implied that a Cameroonian student in China had been completely cured of the virus due to his African genetics.",neg
"In February 2020, televangelist Jim Bakker promoted a colloidal silver solution sold on his website, as a remedy for coronavirus COVID-19; ",neg
"Vaccines against pneumonia, such as pneumococcal vaccine and Haemophilus influenza type B (Hib) vaccine, do not provide protection against the new coronavirus.",pos
"Iranian TV personality Ali Akbar Raefipour claimed that the coronavirus was part of a ""hybrid warfare"" programme waged by the United States on Iran and China.",neg
COVID-19 breeds rapidly in toilet paper,neg
The best way to prevent illness is to avoid being exposed to this virus.,pos
There is currently no vaccine to prevent coronavirus disease 2019 (COVID-19).,pos
COVID-19 was created in 2014 by an English Institute,neg
"A Filipino Senator, Tito Sotto, played a bioweapon conspiracy video in a February 2020 Senate hearing, suggesting that the coronavirus is biowarfare waged against China",neg
"It may be possible that a person can get COVID-19 by touching a surface or object that has the virus on it and then touching their own mouth, nose, or eyes. However, this is not thought to be the main way the virus spreads. COVID-19 can live for hours or days on a surface, depending on factors such as sun light and humidity. Social distancing helps limit contact with infected people and contaminated surfaces.",pos
Bitter gourd juice can cure coronavirus in two hours,neg
"Cloth face coverings should not be placed on young children under age 2, anyone who has trouble breathing, or is unconscious, incapacitated or otherwise unable to remove the mask without assistance.",pos
Conspiracy theories including bioweapons,neg
"What is the difference between quarantine and isolation? Quarantine is used to keep someone who might have been exposed to COVID-19 away from others. Someone in self-quarantine stays separated from others, and they limit movement outside of their home or current place. A person may have been exposed to the virus without knowing it (for example, when traveling or out in the community), or they could have the virus without feeling symptoms. Quarantine helps limit further spread of COVID-19. Isolation is used to separate sick people from healthy people. People who are in isolation should stay home. In the home, anyone sick should separate themselves from others by staying in a specific “sick” bedroom or space and using a different bathroom (if possible).",pos
Asians are more likely to get Covid 19,neg
"Iran's Supreme Leader Ayatollah Ali Khamenei said that the U.S. created ""a special version"" of the virus that is ""specifically built for Iran using the genetic data of Iranians which they have obtained through different means"".",neg
"However, thermal scanners cannot detect people who are infected but are not yet sick with fever. This is because it takes between 2 and 10 days before people who are infected become sick and develop a fever.",pos
Lemon juice with turmeric prevents,neg
"focusing on other medications to potentially treat symptoms of COVID-19 are also important, as well as medications that can soothe the body’s inflammatory response to the infection.",pos
Stay out of crowded places and avoid mass gatherings,pos
The FDA is protecting consumers from unapproved products and false or misleading claims. Consumers and health care professionals can help by reporting suspected fraud to the FDA’s Health Fraud Program or the Office of Criminal Investigations.,neg
"If you don't drink enough water more regularly, the virus can enter your windpipe and into lungs.",neg
Maintaining good social distance (about 6 feet) is very important in preventing the spread of COVID-19.,pos
Washing hands is propaganda by soap companies,neg
Coronavirus can be cured by sniffing clove and camphor,neg
Warmer weather will kill off the SARS-CoV-2 virus,neg
Mosquitoes can spread coronavirus.,neg
"Older adults and people with serious chronic medical conditions are at higher risk of serious illness. But anyone can become sick, and symptoms can range from mild to severe regardless of how old you are or if you have other medical conditions.",pos
"On a graph, a sudden surge in patients over a short time could be represented as a tall, narrow curve.",pos
Russia has unleashed over 500 lions to ensure that people stay inside their homes amid the coronavirus outbreak,neg
"According to Radio Farda, Iranian cleric Seyyed Mohammad Saeedi accused US President Donald Trump of targeting Qom with coronavirus ""to damage its culture and honor"". Saeedi claimed that Trump is fulfilling his promise to hit Iranian cultural sites, if Iranians took revenge for the US airstrike that killed of Quds Force Commander Qasem Soleimani.",neg
Covid 19 is a US/CIA created bioweapon,neg
"In January 2020 Buzzfeed News reported on an internet meme of a link between the logo of the WIV and ""Umbrella Corporation"", the agency that created the virus responsible for a zombie apocalypse in the Resident Evil franchise. ",neg
"When someone has an acute viral infection it can be difficult to take a deep breath and not cough because the airways are irritated. That's all it means. It doesn't say anything about fibrosis, even though people with fibrosis might struggle doing it. Being able to hold your breath for 10 seconds also doesn't mean someone doesn't have coronavirus",pos
Drinking boiled garlic water cures,neg
"As the intergovernmental body responsible for improving animal health worldwide, the World Organisation for Animal Health (OIE) has been developing technical guidance on specialised topics related to animal health, dedicated to veterinary services and technical experts (including on testing and quarantine);",pos
"If you have a medical emergency such as severe shortness of breath, call 911 and tell them about your symptoms.",pos
UV lamps should not be used to sterilize hands or other areas of skin as UV radiation can cause skin irritation.,pos
"The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ",pos
